basin,year,site,country,latitude,longitude,eqr,urb.full,crop.full,tree.full,temp.change
BE05,1999,BEVL_VMM_329000,belgium,51.1476372,5.0037487,0.65,0.05171504,0.402638522,0.354353562,0.030869609
BE05,2001,BEVL_VMM_499500,belgium,51.0373126,4.0772099,0.3,0.065511919,0.821428571,0.025896073,0.030869609
BE05,2001,BEVL_VMM_329000,belgium,51.1476372,5.0037487,0.65,0.065963061,0.398153034,0.352506596,0.030869609
BE05,2001,BEVL_VMM_257200,belgium,51.0958507,4.9571204,0.75,NA,NA,NA,0.030869609
BE05,2001,BEVL_VMM_305000,belgium,51.2468029,5.0084957,0.75,NA,NA,NA,0.030869609
BE05,2001,BEVL_VMM_315800,belgium,51.1218073,4.7422421,0.5,0.055149502,0.776079734,0.073754153,0.030869609
BE05,2002,BEVL_VMM_315800,belgium,51.1218073,4.7422421,0.55,0.105647841,0.73820598,0.073089701,0.030869609
BE05,2002,BEVL_VMM_329000,belgium,51.1476372,5.0037487,0.6,0.101846966,0.379155673,0.344591029,0.030869609
BE05,2002,BEVL_VMM_499500,belgium,51.0373126,4.0772099,0.45,0.076316241,0.810881495,0.025896073,0.030869609
BE05,2002,BEVL_VMM_305000,belgium,51.2468029,5.0084957,0.95,NA,NA,NA,0.030869609
BE05,2002,BEVL_VMM_257200,belgium,51.0958507,4.9571204,0.8,NA,NA,NA,0.030869609
BE05,2003,BEVL_VMM_305000,belgium,51.2468029,5.0084957,0.9,NA,NA,NA,0.030869609
BE05,2003,BEVL_VMM_315800,belgium,51.1218073,4.7422421,0.5,0.180730897,0.671760797,0.071760797,0.030869609
BE05,2003,BEVL_VMM_257200,belgium,51.0958507,4.9571204,0.8,NA,NA,NA,0.030869609
BE05,2003,BEVL_VMM_499500,belgium,51.0373126,4.0772099,0.3,0.089007031,0.798190705,0.025896073,0.030869609
BE05,2003,BEVL_VMM_329000,belgium,51.1476372,5.0037487,0.85,0.137730871,0.360686016,0.335356201,0.030869609
BE05,2004,BEVL_VMM_499500,belgium,51.0373126,4.0772099,0.4,0.099768479,0.787515006,0.025896073,0.030869609
BE05,2004,BEVL_VMM_305000,belgium,51.2468029,5.0084957,0.9,NA,NA,NA,0.030869609
BE05,2004,BEVL_VMM_329000,belgium,51.1476372,5.0037487,0.8,0.160949868,0.347493404,0.330079156,0.030869609
BE05,2004,BEVL_VMM_257200,belgium,51.0958507,4.9571204,0.8,NA,NA,NA,0.030869609
BE05,2004,BEVL_VMM_315800,belgium,51.1218073,4.7422421,0.5,0.21461794,0.640531561,0.071096346,0.030869609
BE05,2005,BEVL_VMM_499500,belgium,51.0373126,4.0772099,0.3,0.099768479,0.787515006,0.025896073,0.030869609
BE05,2005,BEVL_VMM_315800,belgium,51.1218073,4.7422421,0.65,0.21461794,0.640531561,0.071096346,0.030869609
BE05,2005,BEVL_VMM_329000,belgium,51.1476372,5.0037487,0.95,0.161477573,0.347229551,0.329815303,0.030869609
BE05,2005,BEVL_VMM_257200,belgium,51.0958507,4.9571204,0.9,NA,NA,NA,0.030869609
BE05,2005,BEVL_VMM_305000,belgium,51.2468029,5.0084957,0.9,NA,NA,NA,0.030869609
BE05,2006,BEVL_VMM_305000,belgium,51.2468029,5.0084957,0.9,NA,NA,NA,0.030869609
BE05,2006,BEVL_VMM_315800,belgium,51.1218073,4.7422421,0.5,0.21461794,0.640531561,0.071096346,0.030869609
BE05,2006,BEVL_VMM_329000,belgium,51.1476372,5.0037487,0.55,0.161741425,0.347229551,0.329815303,0.030869609
BE05,2006,BEVL_VMM_257200,belgium,51.0958507,4.9571204,0.9,NA,NA,NA,0.030869609
BE05,2006,BEVL_VMM_499500,belgium,51.0373126,4.0772099,0.25,0.099811353,0.787472132,0.025896073,0.030869609
CR01,2013,112000002,czechrep,50.57255748,15.63902471,0.516,0.044915254,0.218644068,0.610169492,-0.009709346
CR01,2013,112000103,czechrep,50.05689227,15.17577012,0.371,0.046578439,0.537794942,0.33701471,-0.009709346
CR01,2013,112000131,czechrep,50.09477367,15.80666466,0.595,0.041175566,0.426855697,0.415922151,-0.009709346
CR01,2013,112000027,czechrep,50.18288097,15.04171505,0.491,0.04610009,0.579795361,0.30748422,-0.009709346
CR01,2013,112000018,czechrep,50.2366649,14.55857852,0.214,0.048970081,0.575630558,0.314305089,-0.009709346
CR01,2013,112000019,czechrep,50.40266624,14.44867859,0.425,0.041291846,0.509341686,0.371278431,-0.009709346
CR01,2013,112000130,czechrep,50.49557756,15.73354444,0.531,0.024378411,0.280412371,0.526015767,-0.009709346
CR01,2013,112000021,czechrep,50.52458542,14.20266467,0.438,0.041280555,0.510366349,0.370558903,-0.009709346
CR01,2013,112000003,czechrep,50.44672551,15.78447834,0.449,0.023169399,0.279125683,0.538579235,-0.009709346
CR01,2013,112000116,czechrep,50.36706581,15.91120085,0.394,0.027853768,0.355798723,0.480477493,-0.009709346
CR01,2013,112000013,czechrep,50.02321214,15.30324527,0.407,0.045301201,0.5249595,0.34676921,-0.009709346
CR01,2013,112000020,czechrep,50.47485013,14.33526832,0.393,0.041288836,0.5089399,0.371963286,-0.009709346
CR01,2013,112000006,czechrep,50.21322738,15.82752313,0.294,0.039571891,0.400732291,0.434530348,-0.009709346
CR01,2014,112000013,czechrep,50.02321214,15.30324527,0.364,0.045301201,0.5258697,0.345817259,-0.009709346
CR01,2014,112000027,czechrep,50.18288097,15.04171505,0.478,0.046106352,0.580490432,0.306826721,-0.009709346
CR01,2014,112000006,czechrep,50.21322738,15.82752313,0.457,0.039571891,0.402422194,0.432192649,-0.009709346
CR01,2014,112000131,czechrep,50.09477367,15.80666466,0.627,0.041175566,0.427638662,0.414887519,-0.009709346
CR01,2014,112000021,czechrep,50.52458542,14.20266467,0.347,0.041299328,0.510736035,0.370105461,-0.009709346
CR01,2014,112000018,czechrep,50.2366649,14.55857852,0.19,0.048983734,0.57628592,0.313567807,-0.009709346
CR01,2014,112000130,czechrep,50.49557756,15.73354444,0.523,0.024378411,0.284414797,0.520557914,-0.009709346
CR01,2014,112000020,czechrep,50.47485013,14.33526832,0.334,0.041306296,0.509312396,0.371507852,-0.009709346
CR01,2014,112000002,czechrep,50.57255748,15.63902471,0.344,0.044915254,0.218644068,0.610169492,-0.009709346
CR01,2014,112000003,czechrep,50.44672551,15.78447834,0.33,0.023169399,0.28273224,0.533661202,-0.009709346
CR01,2014,112000116,czechrep,50.36706581,15.91120085,0.321,0.027853768,0.358451463,0.476829976,-0.009709346
CR01,2014,112000019,czechrep,50.40266624,14.44867859,0.197,0.041309401,0.509716202,0.370820526,-0.009709346
CR01,2014,112000103,czechrep,50.05689227,15.17577012,0.388,0.046578439,0.538697625,0.33607278,-0.009709346
CR01,2015,112000013,czechrep,50.02321214,15.30324527,0.233,0.045317902,0.5258697,0.345800558,-0.009709346
CR01,2015,112000006,czechrep,50.21322738,15.82752313,0.315,0.039628221,0.402422194,0.432136319,-0.009709346
CR01,2015,112000131,czechrep,50.09477367,15.80666466,0.621,0.041203529,0.427638662,0.414859556,-0.009709346
CR01,2015,112000027,czechrep,50.18288097,15.04171505,0.402,0.046118876,0.580490432,0.306814197,-0.009709346
CR01,2015,112000018,czechrep,50.2366649,14.55857852,0.182,0.049001939,0.57628592,0.313549603,-0.009709346
CR01,2015,112000003,czechrep,50.44672551,15.78447834,0.43,0.023387978,0.28273224,0.533442623,-0.009709346
CR01,2015,112000130,czechrep,50.49557756,15.73354444,0.652,0.024499697,0.284414797,0.520436628,-0.009709346
CR01,2015,112000021,czechrep,50.52458542,14.20266467,0.297,0.041316657,0.510728814,0.370095353,-0.009709346
CR01,2015,112000020,czechrep,50.47485013,14.33526832,0.318,0.041323757,0.509305121,0.371497666,-0.009709346
CR01,2015,112000002,czechrep,50.57255748,15.63902471,0.47,0.045338983,0.218644068,0.609745763,-0.009709346
CR01,2015,112000116,czechrep,50.36706581,15.91120085,0.373,0.028019564,0.358451463,0.47666418,-0.009709346
CR01,2015,112000103,czechrep,50.05689227,15.17577012,0.417,0.046594138,0.538697625,0.336057081,-0.009709346
CR01,2015,112000019,czechrep,50.40266624,14.44867859,0.316,0.041326957,0.509708887,0.370810286,-0.009709346
CR01,2016,112000131,czechrep,50.09477367,15.80666466,0.582,0.04121751,0.426324399,0.417082617,-0.009709346
CR01,2016,112000013,czechrep,50.02321214,15.30324527,0.343,0.045326252,0.525093108,0.347111579,-0.009709346
CR01,2016,112000116,czechrep,50.36706581,15.91120085,0.309,0.028102462,0.356710603,0.479234021,-0.009709346
CR01,2016,112000130,czechrep,50.49557756,15.73354444,0.539,0.024620982,0.282352941,0.523468769,-0.009709346
CR01,2016,112000027,czechrep,50.18288097,15.04171505,0.358,0.046125138,0.579776575,0.307928815,-0.009709346
CR01,2016,112000006,czechrep,50.21322738,15.82752313,0.409,0.039656386,0.400197155,0.436023095,-0.009709346
CR01,2016,112000021,czechrep,50.52458542,14.20266467,0.44,0.041354203,0.51040534,0.370602226,-0.009709346
CR01,2016,112000018,czechrep,50.2366649,14.55857852,0.281,0.049020143,0.575671518,0.314514441,-0.009709346
CR01,2016,112000003,czechrep,50.44672551,15.78447834,0.407,0.023497268,0.280874317,0.536174863,-0.009709346
CR01,2016,112000103,czechrep,50.05689227,15.17577012,0.482,0.046601987,0.537967629,0.337289439,-0.009709346
CR01,2016,112000020,czechrep,50.47485013,14.33526832,0.405,0.041361589,0.508995192,0.371986567,-0.009709346
CR01,2016,112000002,czechrep,50.57255748,15.63902471,0.498,0.045762712,0.218220339,0.609745763,-0.009709346
CR01,2016,112000019,czechrep,50.40266624,14.44867859,0.398,0.041363531,0.509404593,0.37129306,-0.009709346
CR01,2017,112000103,czechrep,50.05689227,15.17577012,0.388,0.046617686,0.537857737,0.337501374,-0.009709346
CR01,2017,112000019,czechrep,50.40266624,14.44867859,0.333,0.041389864,0.50944263,0.37125356,-0.009709346
CR01,2017,112000003,czechrep,50.44672551,15.78447834,0.43,0.023497268,0.281311475,0.535409836,-0.009709346
CR01,2017,112000116,czechrep,50.36706581,15.91120085,0.467,0.028102462,0.357042195,0.478653735,-0.009709346
CR01,2017,112000018,czechrep,50.2366649,14.55857852,0.215,0.049033797,0.575585047,0.314650974,-0.009709346
CR01,2017,112000002,czechrep,50.57255748,15.63902471,0.557,0.045762712,0.218220339,0.609745763,-0.009709346
CR01,2017,112000020,czechrep,50.47485013,14.33526832,0.387,0.04138778,0.509033024,0.37194728,-0.009709346
CR01,2017,112000131,czechrep,50.09477367,15.80666466,0.545,0.04121751,0.426212547,0.417348266,-0.009709346
CR01,2017,112000027,czechrep,50.18288097,15.04171505,0.34,0.046143923,0.579645076,0.308135457,-0.009709346
CR01,2017,112000006,czechrep,50.21322738,15.82752313,0.262,0.039656386,0.399859175,0.436473736,-0.009709346
CR01,2017,112000130,czechrep,50.49557756,15.73354444,0.657,0.024620982,0.282838084,0.52261977,-0.009709346
CR01,2017,112000021,czechrep,50.52458542,14.20266467,0.392,0.041381641,0.510441442,0.370563236,-0.009709346
CR01,2017,112000013,czechrep,50.02321214,15.30324527,0.261,0.045342953,0.524976201,0.347337041,-0.009709346
CR01,2018,112000021,czechrep,50.52458542,14.20266467,0.394,0.041390305,0.51040534,0.37054013,-0.009709346
CR01,2018,112000131,czechrep,50.09477367,15.80666466,0.622,0.04121751,0.426380325,0.417040672,-0.009709346
CR01,2018,112000020,czechrep,50.47485013,14.33526832,0.441,0.04139651,0.508992282,0.371928364,-0.009709346
CR01,2018,112000013,czechrep,50.02321214,15.30324527,0.303,0.045342953,0.52495115,0.347286938,-0.009709346
CR01,2018,112000130,czechrep,50.49557756,15.73354444,0.674,0.024620982,0.282959369,0.522134627,-0.009709346
CR01,2018,112000027,czechrep,50.18288097,15.04171505,0.456,0.046143923,0.579651338,0.308072838,-0.009709346
CR01,2018,112000019,czechrep,50.40266624,14.44867859,0.485,0.041398642,0.509391426,0.371244783,-0.009709346
CR01,2018,112000116,czechrep,50.36706581,15.91120085,0.371,0.028102462,0.357207991,0.478239244,-0.009709346
CR01,2018,112000018,czechrep,50.2366649,14.55857852,0.284,0.049042899,0.57555774,0.314610014,-0.009709346
CR01,2018,112000003,czechrep,50.44672551,15.78447834,0.456,0.023497268,0.281420765,0.534972678,-0.009709346
CR01,2018,112000006,czechrep,50.21322738,15.82752313,0.315,0.039656386,0.399859175,0.436361076,-0.009709346
CR01,2018,112000103,czechrep,50.05689227,15.17577012,0.318,0.046617686,0.537834189,0.337454277,-0.009709346
CR01,2018,112000002,czechrep,50.57255748,15.63902471,0.589,0.045762712,0.218220339,0.609745763,-0.009709346
CR01,2019,112000021,czechrep,50.52458542,14.20266467,0.392,0.041433628,0.508135241,0.373396526,-0.009709346
CR01,2019,112000013,czechrep,50.02321214,15.30324527,0.39,0.045393056,0.522754981,0.350293101,-0.009709346
CR01,2019,112000006,czechrep,50.21322738,15.82752313,0.352,0.039712717,0.397577806,0.440135192,-0.009709346
CR01,2019,112000131,czechrep,50.09477367,15.80666466,0.553,0.041259455,0.424744488,0.419711142,-0.009709346
CR01,2019,112000020,czechrep,50.47485013,14.33526832,0.371,0.041438707,0.506702015,0.374812297,-0.009709346
CR01,2019,112000019,czechrep,50.40266624,14.44867859,0.325,0.041438141,0.507106294,0.374125337,-0.009709346
CR01,2019,112000003,czechrep,50.44672551,15.78447834,0.47,0.023497268,0.280437158,0.536721311,-0.009709346
CR01,2019,112000130,czechrep,50.49557756,15.73354444,0.471,0.024620982,0.281867799,0.524075197,-0.009709346
CR01,2019,112000027,czechrep,50.18288097,15.04171505,0.215,0.046187757,0.577804078,0.310546288,-0.009709346
CR01,2019,112000018,czechrep,50.2366649,14.55857852,0.24,0.049079308,0.574051318,0.316530588,-0.009709346
CR01,2019,112000002,czechrep,50.57255748,15.63902471,0.516,0.045762712,0.214830508,0.615677966,-0.009709346
CR01,2019,112000116,czechrep,50.36706581,15.91120085,0.373,0.028102462,0.355715825,0.480311697,-0.009709346
CR01,2019,112000103,czechrep,50.05689227,15.17577012,0.341,0.046664783,0.535714846,0.340335013,-0.009709346
CR01,2020,112000013,czechrep,50.02321214,15.30324527,0.343,0.045393056,0.522821785,0.350209596,-0.009709346
CR01,2020,112000021,czechrep,50.52458542,14.20266467,0.414,0.041433628,0.508305643,0.373244898,-0.009709346
CR01,2020,112000006,czechrep,50.21322738,15.82752313,0.41,0.039712717,0.398084777,0.439402901,-0.009709346
CR01,2020,112000130,czechrep,50.49557756,15.73354444,0.55,0.024620982,0.282474227,0.522983626,-0.009709346
CR01,2020,112000131,czechrep,50.09477367,15.80666466,0.627,0.041259455,0.424940229,0.419501419,-0.009709346
CR01,2020,112000020,czechrep,50.47485013,14.33526832,0.396,0.041438707,0.506854796,0.374679886,-0.009709346
CR01,2020,112000003,czechrep,50.44672551,15.78447834,0.486,0.023497268,0.280874317,0.535846995,-0.009709346
CR01,2020,112000027,czechrep,50.18288097,15.04171505,0.437,0.046187757,0.577885482,0.310458621,-0.009709346
CR01,2020,112000019,czechrep,50.40266624,14.44867859,0.417,0.041438141,0.507259904,0.373992208,-0.009709346
CR01,2020,112000002,czechrep,50.57255748,15.63902471,0.568,0.045762712,0.214830508,0.615677966,-0.009709346
CR01,2020,112000116,czechrep,50.36706581,15.91120085,0.274,0.028102462,0.356130316,0.479482716,-0.009709346
CR01,2020,112000018,czechrep,50.2366649,14.55857852,0.153,0.049079308,0.574051318,0.316516935,-0.009709346
CR01,2020,112000103,czechrep,50.05689227,15.17577012,0.401,0.046664783,0.535777642,0.340256519,-0.009709346
CR01,2021,112000116,czechrep,50.36706581,15.91120085,0.215,0.028102462,0.356130316,0.482715742,-0.009709346
CR01,2021,112000020,czechrep,50.47485013,14.33526832,0.284,0.041438707,0.506854796,0.373751557,-0.009709346
CR01,2021,112000103,czechrep,50.05689227,15.17577012,0.479,0.046664783,0.535777642,0.340099531,-0.009709346
CR01,2021,112000006,czechrep,50.21322738,15.82752313,0.379,0.039712717,0.398084777,0.440247852,-0.009709346
CR01,2021,112000130,czechrep,50.49557756,15.73354444,0.569,0.024620982,0.282474227,0.526258338,-0.009709346
CR01,2021,112000019,czechrep,50.40266624,14.44867859,0.336,0.041438141,0.507259904,0.373064696,-0.009709346
CR01,2021,112000003,czechrep,50.44672551,15.78447834,0.415,0.023497268,0.280874317,0.539562842,-0.009709346
CR01,2021,112000021,czechrep,50.52458542,14.20266467,0.342,0.041433628,0.508305643,0.372353899,-0.009709346
CR01,2021,112000027,czechrep,50.18288097,15.04171505,0.366,0.046187757,0.577885482,0.310464883,-0.009709346
CR01,2021,112000018,czechrep,50.2366649,14.55857852,0.131,0.049079308,0.574051318,0.31637585,-0.009709346
CR01,2021,112000002,czechrep,50.57255748,15.63902471,0.658,0.045762712,0.214830508,0.617372881,-0.009709346
CR01,2021,112000013,czechrep,50.02321214,15.30324527,0.29,0.045393056,0.522821785,0.350067639,-0.009709346
CR01,2021,112000131,czechrep,50.09477367,15.80666466,0.529,0.041259455,0.424940229,0.420256421,-0.009709346
CR02,2012,112000137,czechrep,49.52995773,17.27046239,0.596,0.039914054,0.395061728,0.444753997,-0.014034028
CR02,2012,112000147,czechrep,48.92785934,16.5724988,0.549,0.032774841,0.675455603,0.274647456,-0.014034028
CR02,2012,112000158,czechrep,48.96342346,15.46408797,0.632,0.01459854,0.729927007,0.255474453,-0.014034028
CR02,2012,112000145,czechrep,48.95029145,16.61822029,0.623,0.055607959,0.544086601,0.373309976,-0.014034028
CR02,2012,112000149,czechrep,48.74375889,16.38137507,0.686,0.022790794,0.713811409,0.254844216,-0.014034028
CR02,2012,112000210,czechrep,48.82971357,16.47498081,0.615,0.023541948,0.740612346,0.228883995,-0.014034028
CR02,2012,112000157,czechrep,49.42821913,17.32867865,0.333,0.040795018,0.300294589,0.5935787,-0.014034028
CR02,2012,112000154,czechrep,48.90338199,15.69137536,0.584,0.016976387,0.655023054,0.31884868,-0.014034028
CR02,2013,112000154,czechrep,48.90338199,15.69137536,0.575,0.017011318,0.655372363,0.318184994,-0.014034028
CR02,2013,112000145,czechrep,48.95029145,16.61822029,0.557,0.055607959,0.544281244,0.373115333,-0.014034028
CR02,2013,112000210,czechrep,48.82971357,16.47498081,0.608,0.023556155,0.740839668,0.228500391,-0.014034028
CR02,2013,112000158,czechrep,48.96342346,15.46408797,0.617,0.01459854,0.729927007,0.255474453,-0.014034028
CR02,2013,112000147,czechrep,48.92785934,16.5724988,0.629,0.032774841,0.67539438,0.274708679,-0.014034028
CR02,2013,112000137,czechrep,49.52995773,17.27046239,0.557,0.039914054,0.395079937,0.444717579,-0.014034028
CR02,2013,112000157,czechrep,49.42821913,17.32867865,0.452,0.040795018,0.300369169,0.593168513,-0.014034028
CR02,2013,112000149,czechrep,48.74375889,16.38137507,0.619,0.022809551,0.714111534,0.254337754,-0.014034028
CR02,2014,112000154,czechrep,48.90338199,15.69137536,0.566,0.017046248,0.656350426,0.317067207,-0.014034028
CR02,2014,112000158,czechrep,48.96342346,15.46408797,0.646,0.01459854,0.729927007,0.255474453,-0.014034028
CR02,2014,112000147,czechrep,48.92785934,16.5724988,0.505,0.032774841,0.675741311,0.274484194,-0.014034028
CR02,2014,112000137,czechrep,49.52995773,17.27046239,0.489,0.039914054,0.396318147,0.44258713,-0.014034028
CR02,2014,112000157,czechrep,49.42821913,17.32867865,0.564,0.040795018,0.302830294,0.587947943,-0.014034028
CR02,2014,112000145,czechrep,48.95029145,16.61822029,0.612,0.055607959,0.545613799,0.371977421,-0.014034028
CR02,2014,112000210,czechrep,48.82971357,16.47498081,0.665,0.023570363,0.741621084,0.227662144,-0.014034028
CR02,2014,112000149,czechrep,48.74375889,16.38137507,0.683,0.022828309,0.715105701,0.253268556,-0.014034028
CR02,2015,112000154,czechrep,48.90338199,15.69137536,0.596,0.017081179,0.656315495,0.317067207,-0.014034028
CR02,2015,112000158,czechrep,48.96342346,15.46408797,0.579,0.01459854,0.729927007,0.255474453,-0.014034028
CR02,2015,112000147,czechrep,48.92785934,16.5724988,0.527,0.032774841,0.675741311,0.274484194,-0.014034028
CR02,2015,112000137,czechrep,49.52995773,17.27046239,0.47,0.039914054,0.396318147,0.44258713,-0.014034028
CR02,2015,112000210,czechrep,48.82971357,16.47498081,0.623,0.023584571,0.741606876,0.227662144,-0.014034028
CR02,2015,112000157,czechrep,49.42821913,17.32867865,0.544,0.040832308,0.302830294,0.587910654,-0.014034028
CR02,2015,112000145,czechrep,48.95029145,16.61822029,0.583,0.055607959,0.545613799,0.371977421,-0.014034028
CR02,2015,112000149,czechrep,48.74375889,16.38137507,0.626,0.022847067,0.715086943,0.253268556,-0.014034028
CR02,2016,112000154,czechrep,48.90338199,15.69137536,0.48,0.017081179,0.657992175,0.315390527,-0.014034028
CR02,2016,112000137,czechrep,49.52995773,17.27046239,0.405,0.039932263,0.396518446,0.442277577,-0.014034028
CR02,2016,112000158,czechrep,48.96342346,15.46408797,0.514,0.01459854,0.729927007,0.255474453,-0.014034028
CR02,2016,112000147,czechrep,48.92785934,16.5724988,0.543,0.032815657,0.675537234,0.274688272,-0.014034028
CR02,2016,112000210,czechrep,48.82971357,16.47498081,0.625,0.023598778,0.742303048,0.226951765,-0.014034028
CR02,2016,112000157,czechrep,49.42821913,17.32867865,0.422,0.040832308,0.303091323,0.586717381,-0.014034028
CR02,2016,112000145,czechrep,48.95029145,16.61822029,0.606,0.055667849,0.545553909,0.372037312,-0.014034028
CR02,2016,112000149,czechrep,48.74375889,16.38137507,0.683,0.022847067,0.716024835,0.252330663,-0.014034028
CR02,2017,112000154,czechrep,48.90338199,15.69137536,0.558,0.017081179,0.658341484,0.315041218,-0.014034028
CR02,2017,112000147,czechrep,48.92785934,16.5724988,0.502,0.032815657,0.675639273,0.274586233,-0.014034028
CR02,2017,112000210,czechrep,48.82971357,16.47498081,0.636,0.023598778,0.742615614,0.226624991,-0.014034028
CR02,2017,112000157,czechrep,49.42821913,17.32867865,0.522,0.040832308,0.303352351,0.585598687,-0.014034028
CR02,2017,112000145,czechrep,48.95029145,16.61822029,0.549,0.05572774,0.545479046,0.372097202,-0.014034028
CR02,2017,112000137,czechrep,49.52995773,17.27046239,0.486,0.039950472,0.397137551,0.440675188,-0.014034028
CR02,2017,112000158,czechrep,48.96342346,15.46408797,0.559,0.01459854,0.729927007,0.255474453,-0.014034028
CR02,2017,112000149,czechrep,48.74375889,16.38137507,0.541,0.022847067,0.71641875,0.251917991,-0.014034028
CR02,2018,112000149,czechrep,48.74375889,16.38137507,0.488,0.022847067,0.716906455,0.251430286,-0.014034028
CR02,2018,112000147,czechrep,48.92785934,16.5724988,0.488,0.032815657,0.676598437,0.273627069,-0.014034028
CR02,2018,112000137,czechrep,49.52995773,17.27046239,0.365,0.039950472,0.397975163,0.437051604,-0.014034028
CR02,2018,112000154,czechrep,48.90338199,15.69137536,0.52,0.017081179,0.658970239,0.314412463,-0.014034028
CR02,2018,112000158,czechrep,48.96342346,15.46408797,0.548,0.01459854,0.729927007,0.255474453,-0.014034028
CR02,2018,112000145,czechrep,48.95029145,16.61822029,0.58,0.05572774,0.545958167,0.371603108,-0.014034028
CR02,2018,112000157,czechrep,49.42821913,17.32867865,0.331,0.040832308,0.303426931,0.583808778,-0.014034028
CR02,2018,112000210,czechrep,48.82971357,16.47498081,0.582,0.023598778,0.74328337,0.225957235,-0.014034028
