basin,country,year,delta_taxonomic_allYears,delta_biological_allYears,delta_ecological_allYears,taxa_addition_allYears,taxa_subtraction_allYears,biological_addition_allYears,biological_subtraction_allYears,ecological_addition_allYears,ecological_subtraction_allYears,delta_taxonomic_toFirst,delta_biological_toFirst,delta_ecological_toFirst,taxa_addition_toFirst,taxa_subtraction_toFirst,biological_addition_toFirst,biological_subtraction_toFirst,ecological_addition_toFirst,ecological_subtraction_toFirst,delta_taxonomic_fromLast,delta_biological_fromLast,delta_ecological_fromLast,taxa_addition_fromLast,taxa_subtraction_fromLast,biological_addition_fromLast,biological_subtraction_fromLast,ecological_addition_fromLast,ecological_subtraction_fromLast
SP05,spain,2012,-0.014530457,-0.065796811,-0.057921128,-0.023005466,-0.014163839,-0.004998005,-0.010734679,0.000437413,-0.01200864,-0.053122313,-0.055849262,-0.028227837,-0.15696726,-0.024788511,-0.004565812,-0.011785038,0.005398527,-0.019152332,NA,NA,NA,NA,NA,NA,NA,NA,NA
SP05,spain,2013,0.070592503,0.045781424,0.059859753,0.201581959,0.01935257,0.013195571,0.006442915,0.015688238,0.004420514,0.01747019,-0.010067838,0.031631916,0.048736736,-0.009557978,-0.003582418,0.005091237,0.007058783,0.001557362,NA,NA,NA,NA,NA,NA,NA,NA,NA
SP05,spain,2014,-0.039713294,0.025321335,-0.007626666,-0.038108909,-0.088029923,0.003999373,0.005455849,0.012240343,0.001713883,-0.022243104,0.015253497,0.02400525,-0.058616984,-0.02834309,0.00658251,0.002819671,0.027721435,-0.011152779,NA,NA,NA,NA,NA,NA,NA,NA,NA
SP05,spain,2015,-0.011241498,0.00055943,-0.047349351,-0.064290189,0.019287997,-0.013751598,-0.001891994,-0.009702347,-0.006819588,-0.033484602,0.015812927,-0.023344101,-0.100257029,-0.031705237,-0.002702913,0.001201018,0.015238133,-0.013439629,NA,NA,NA,NA,NA,NA,NA,NA,NA
SP05,spain,2016,0.029341204,-0.037905496,0.034324979,0.093381653,0.018153375,-0.006552218,-0.000201814,0.008855896,4.31E-05,-0.004143398,-0.022092569,0.010980878,0.021024361,-0.041451598,-0.002774367,-0.008837665,0.030407314,-0.01838426,NA,NA,NA,NA,NA,NA,NA,NA,NA
SP05,spain,2017,-0.02283539,0.012441563,-0.020149271,-0.053212009,-0.037804653,0.006574545,0.004664108,-0.007005471,-0.017306746,-0.026978788,-0.009651006,-0.009168393,-0.085339483,-0.026104417,0.001812602,0.00012241,0.003805747,-0.014294794,NA,NA,NA,NA,NA,NA,NA,NA,NA
SP05,spain,2018,-0.009095164,-0.013373213,-0.000235023,0.00091579,-0.004689136,-0.000471537,-0.014898973,-0.000782877,-0.00353087,-0.036073952,-0.023024219,-0.009403416,-0.091450309,-0.023766935,-0.005469452,-0.008620135,0.004596699,-0.021007404,NA,NA,NA,NA,NA,NA,NA,NA,NA
SP05,spain,2019,-0.0073867,-0.01903002,-0.026913922,-0.005843677,-0.037287473,0.000936444,-0.000185269,-0.003425141,-0.005110419,-0.043460652,-0.042054239,-0.036317338,-0.135721704,-0.02262669,-0.005814028,-0.008642586,-0.010518658,-0.011662852,NA,NA,NA,NA,NA,NA,NA,NA,NA
SP06,spain,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.027967449,-0.061704211,-0.066531663,-0.095217285,0.027500068,-0.01384029,0.001849217,-0.004853612,-0.002168225
SP06,spain,2008,0.091023983,0.044842148,0.015766645,-0.053464854,0.007777553,-0.006507223,-0.014937938,-0.000536618,-0.016353401,0.091023983,0.044842148,0.015766645,-0.095217285,0.027500068,-0.016420349,0.001553054,-0.002348837,-0.00227063,NA,NA,NA,NA,NA,NA,NA,NA,NA
SP06,spain,2009,-0.094460751,0.036125146,-0.002906187,-0.134585773,-0.150120641,-0.006739727,0.013969796,0.003228391,0.000565188,-0.003436768,0.080967294,0.012860458,-0.041794614,0.044253857,0.018261593,0.010382908,0.009536393,0.003326477,NA,NA,NA,NA,NA,NA,NA,NA,NA
SP06,spain,2010,0.028849191,-0.051025034,-0.031800461,0.002428595,0.087422393,-0.013648902,0.002489699,-0.004634181,-0.005308778,0.025412423,0.02994226,-0.018940003,0.035241565,0.057068666,0.008126248,0.007246703,-0.00045891,0.003118783,NA,NA,NA,NA,NA,NA,NA,NA,NA
SP06,spain,2011,0.033012804,0.085318998,0.061511895,0.063432533,0.012418114,0.01878019,0.01758283,0.016176812,0.005107483,0.058425227,0.115261258,0.042571892,0.131375145,0.036785734,0.038320765,0.013725428,0.02013563,0.004913806,NA,NA,NA,NA,NA,NA,NA,NA,NA
SP06,spain,2012,-0.004586937,-0.034034804,-0.014970113,0.023479013,-0.020500631,-0.015854493,-0.010580177,-0.002030161,-0.006679709,0.05383829,0.081226454,0.027601779,0.174472801,-0.00333354,0.017574138,0.007022178,0.011408795,0.005702042,NA,NA,NA,NA,NA,NA,NA,NA,NA
SP06,spain,2013,-0.063258332,-0.011774674,-0.018369268,-0.105566496,-0.06651793,0.001280626,-0.006604218,0.003175112,-0.001394169,-0.009420042,0.06945178,0.009232511,-0.012263033,0.011317868,0.013545841,0.008621519,0.011384541,0.004356383,NA,NA,NA,NA,NA,NA,NA,NA,NA
SP06,spain,2014,0.065817914,0.032337359,0.003573569,0.166425834,0.019490769,0.015670155,0.014264095,0.007846709,0.003933653,0.056397872,0.101789139,0.01280608,0.180795864,0.004175573,0.033961055,0.016236696,0.026754434,0.003852335,NA,NA,NA,NA,NA,NA,NA,NA,NA
SP06,spain,2015,-0.073609839,-0.006932232,-0.017164164,-0.207612661,-0.02552041,-0.011266697,0.000603785,-0.007394608,-0.004333955,-0.017211967,0.094856907,-0.004358084,-0.076780208,0.028618575,0.028238798,0.011756095,0.012584591,0.006822476,NA,NA,NA,NA,NA,NA,NA,NA,NA
SP06,spain,2016,-0.009701997,-0.038649826,-0.049396522,-0.040140696,0.056894418,-0.010535391,-0.004022703,-0.003368646,-0.009485945,-0.026913964,0.056207081,-0.053754606,-0.022996394,-0.008411518,0.018015663,0.007153196,0.002241279,0.001022354,NA,NA,NA,NA,NA,NA,NA,NA,NA
SP06,spain,2017,0.088342648,-0.020080597,0.006520672,0.194748196,0.031590572,-0.00589151,-0.003258606,-0.002477558,-0.002793617,0.061428684,0.036126484,-0.047233934,0.195333774,-0.000402918,0.004277322,0.010263324,-0.000898691,-0.000258028,NA,NA,NA,NA,NA,NA,NA,NA,NA
SP06,spain,2018,-0.081769718,-0.046249482,0.029071409,-0.135820855,-0.081139917,-0.009730012,-0.005227823,0.007490022,0.008498859,-0.020341034,-0.010122998,-0.018162525,-0.019758737,-0.00227118,-0.00656486,0.008951621,0.006656075,0.006233617,NA,NA,NA,NA,NA,NA,NA,NA,NA
SP06,spain,2019,-0.005531444,-0.06274816,-0.048369138,-0.053464854,0.007777553,-0.006507223,-0.014937938,-0.000536618,-0.016353401,-0.025872478,-0.072871158,-0.066531663,-0.095217285,0.027500068,-0.016420349,0.001553054,-0.002348837,-0.00227063,NA,NA,NA,NA,NA,NA,NA,NA,NA
SP07,spain,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.003747948,-0.027915758,-0.010807657,-0.086074969,-0.117193269,0.000291308,0.002026819,-0.001933479,0.000164517
SP07,spain,2013,-0.028131107,0.068760343,0.005978,0.041967734,-0.030136573,-0.002367972,-0.004132927,-0.000542399,-0.003928816,-0.028131107,0.068760343,0.005978,-0.086074969,-0.117193269,0.000976057,0.001884008,-0.00105295,0.008026856,NA,NA,NA,NA,NA,NA,NA,NA,NA
SP07,spain,2014,-0.071569424,-0.07597372,-0.010766675,-0.020475726,-0.101267908,-0.007019933,-0.016038419,-0.004253726,-0.002825625,-0.099700531,-0.007213377,-0.004788675,-0.087078621,-0.154555913,-0.002881055,-0.000769272,-0.000540667,0.006498562,NA,NA,NA,NA,NA,NA,NA,NA,NA
SP07,spain,2015,0.074284849,0.034352415,0.005028743,0.18928313,-0.010014583,0.006007786,0.002751282,0.000797022,0.002309595,-0.025415682,0.027139038,0.000240068,0.060799514,-0.123165501,0.006858355,-0.002524015,0.009048803,0.001921199,NA,NA,NA,NA,NA,NA,NA,NA,NA
SP07,spain,2016,-0.068959408,-0.0209943,-0.021855467,-0.06780984,-0.105358174,0.001083991,0.000581182,-0.002806082,-0.000140426,-0.09437509,0.006144738,-0.021615399,-0.045642208,-0.189891793,0.008325499,-0.002175198,0.007591217,-4.11E-07,NA,NA,NA,NA,NA,NA,NA,NA,NA
SP07,spain,2017,0.024412763,0.010023482,0.007582141,-0.045351747,0.054160552,-0.005757174,-0.000465011,0.000966706,-5.78E-05,-0.069962327,0.01616822,-0.014033258,-0.113302213,-0.113422982,-0.000440777,0.001452684,-0.000737981,0.008382587,NA,NA,NA,NA,NA,NA,NA,NA,NA
SP07,spain,2018,0.0094637,0.037653596,0.009972634,-0.05514002,0.066765814,0.004493963,0.004732968,0.004948941,-0.000189984,-0.060498627,0.053821816,-0.004060624,-0.074947539,-0.140151863,0.007288573,0.001391487,0.006465465,0.006932102,NA,NA,NA,NA,NA,NA,NA,NA,NA
SP07,spain,2019,-0.019268969,-0.026167047,-0.006747033,0.041967734,-0.030136573,-0.002367972,-0.004132927,-0.000542399,-0.003928816,-0.079767596,0.027654769,-0.010807657,-0.086074969,-0.117193269,0.000976057,0.001884008,-0.00105295,0.008026856,NA,NA,NA,NA,NA,NA,NA,NA,NA
SW01,sweden,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.013483575,0.011899873,0.040809773,0.037103385,0.000383884,0.005224863,-0.00153443,0.007558617,0.002985839
SW01,sweden,2008,0.031696437,0.040940986,0.043506448,0.058609638,-0.033615296,0.001587149,-0.013712296,-0.005824071,-0.01204869,0.031696437,0.040940986,0.043506448,0.037103385,0.000383884,0.004949595,-0.000661121,0.005519441,0.001921383,NA,NA,NA,NA,NA,NA,NA,NA,NA
SW01,sweden,2009,0.029538396,-0.03025935,-0.026481309,0.106081289,-0.038758803,0.007039302,-0.010309671,-0.000890447,-0.000955665,0.061234833,0.010681636,0.017025139,0.123993783,-0.01943422,0.015647838,-0.00613417,0.007636156,-0.005769167,NA,NA,NA,NA,NA,NA,NA,NA,NA
SW01,sweden,2010,0.009464353,0.0136775,0.01095039,-0.067878652,0.055756354,0.007239695,-0.01140358,0.005953907,0.00651238,0.070699186,0.024359136,0.027975529,0.09599203,-0.003554765,0.001292592,0.004568507,0.001223464,0.013817441,NA,NA,NA,NA,NA,NA,NA,NA,NA
SW01,sweden,2011,-0.091873878,-0.044634522,-0.024421364,-0.082874707,-0.069655801,0.002147393,-0.013380719,-0.005986141,-0.015042494,-0.021174692,-0.020275386,0.003554165,0.000857931,-0.060951175,-0.001393874,-0.005004575,-0.001134653,-7.51E-05,NA,NA,NA,NA,NA,NA,NA,NA,NA
SW01,sweden,2012,0.028085233,0.005678971,0.039672406,0.068995858,0.002728834,0.009986645,-0.005350147,0.01171434,0.004464843,0.006910541,-0.014596415,0.043226571,0.048431748,-0.036800298,0.002504839,-0.004680507,0.006426699,0.006433897,NA,NA,NA,NA,NA,NA,NA,NA,NA
SW01,sweden,2013,0.029569401,0.074808523,-0.006202402,-0.006734619,0.007596095,0.007410893,0.009279569,0.003042407,0.00744082,0.036479942,0.060212108,0.037024169,0.001563031,0.010929895,0.01174362,0.005498446,0.006996804,0.01610476,NA,NA,NA,NA,NA,NA,NA,NA,NA
SW01,sweden,2014,0.004437286,-0.041066784,0.003785604,0.058609638,-0.033615296,0.001587149,-0.013712296,-0.005824071,-0.01204869,0.040917228,0.019145324,0.040809773,0.037103385,0.000383884,0.004949595,-0.000661121,0.005519441,0.001921383,NA,NA,NA,NA,NA,NA,NA,NA,NA
SW02,sweden,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.003375032,-0.004829704,-0.007484952,-0.009811654,0.050267124,0.003756829,0.000666707,-0.000251478,-0.000113483
SW02,sweden,2008,0.00895927,0.024107191,0.01137278,0.055631221,0.068336695,0.005667687,0.001366424,0.002662823,0.004141313,0.00895927,0.024107191,0.01137278,-0.009811654,0.050267124,0.00321462,0.000343519,-0.002503226,-0.002127166,NA,NA,NA,NA,NA,NA,NA,NA,NA
SW02,sweden,2009,0.003410751,-0.002949373,-0.001930778,-0.000480155,0.001783483,-0.001682131,-0.002539372,-0.003381388,-0.005700919,0.012370021,0.021157818,0.009442002,0.025268977,-0.000771503,0.011976722,-0.002788795,-0.000585488,0.00613506,NA,NA,NA,NA,NA,NA,NA,NA,NA
SW02,sweden,2010,0.011399104,-0.004632699,0.012236921,0.023017254,-0.005659791,-0.000681989,3.43E-05,0.004547666,0.001815602,0.023769125,0.016525119,0.021678923,0.008278201,0.033576735,0.012722157,-0.001637209,0.008542586,0.004667853,NA,NA,NA,NA,NA,NA,NA,NA,NA
SW02,sweden,2012,-0.05265716,-0.020251683,-0.017355451,-0.073047441,-0.004112391,0.002691251,-0.005893314,-0.004283279,-0.006117797,-0.028888035,-0.003726564,0.004323472,-0.034362477,-0.000942419,0.00826169,-0.003517453,0.003345742,0.000964303,NA,NA,NA,NA,NA,NA,NA,NA,NA
SW02,sweden,2013,-0.02550808,-0.024487006,-0.015732535,-0.056504119,0.008296568,4.05E-05,-0.008465875,-0.004872792,-0.006806233,-0.054396115,-0.02821357,-0.011409063,-0.07965669,-0.003855757,0.002166136,-0.004253701,-0.005715673,-0.008277022,NA,NA,NA,NA,NA,NA,NA,NA,NA
SW02,sweden,2014,0.07353896,0.032657824,0.003924111,0.055631221,0.068336695,0.005667687,0.001366424,0.002662823,0.004141313,0.019142845,0.004444254,-0.007484952,-0.009811654,0.050267124,0.00321462,0.000343519,-0.002503226,-0.002127166,NA,NA,NA,NA,NA,NA,NA,NA,NA
UK01,uk,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.012371342,0.008359217,-0.039509723,0.032648371,-0.001054796,0.018373657,0.012209089,0.001825577,-0.009537185
UK01,uk,2014,-0.032369601,-0.08132895,-0.057800437,0.069363906,-0.062237452,0.005952343,-0.014100881,0.005791497,-0.001443195,-0.032369601,-0.08132895,-0.057800437,0.032648371,-0.001054796,0.005218677,0.005353657,0.004039971,-0.007514502,NA,NA,NA,NA,NA,NA,NA,NA,NA
UK01,uk,2015,0.047352267,0.091621912,0.032050707,0.131614094,-0.021294288,0.037086835,0.004150738,0.020212639,-0.003635833,0.014982666,0.010292962,-0.02574973,0.060571036,-0.019016751,0.017631296,-5.62E-05,0.008077935,-0.006902568,NA,NA,NA,NA,NA,NA,NA,NA,NA
UK01,uk,2016,0.06180645,0.022169142,0.034351252,0.098218922,0.067795426,0.001411096,-0.002728697,0.014071012,-0.001109866,0.076789116,0.032462104,0.008601522,0.180301986,0.027266647,0.011095307,0.004067077,0.007263613,0.002120986,NA,NA,NA,NA,NA,NA,NA,NA,NA
UK01,uk,2017,0.000539336,0.003739965,-0.009727287,-0.02176978,0.026447697,0.002673817,0.004871849,-0.002904508,-0.010593121,0.077328452,0.036202069,-0.001125765,0.200071421,0.01217513,0.023753016,0.001019446,0.007335795,-0.007491372,NA,NA,NA,NA,NA,NA,NA,NA,NA
UK01,uk,2018,-0.066370785,-0.012429919,-0.041897375,-0.111224577,-0.076554853,0.000778969,-0.006758113,-0.00250413,-0.005389212,0.010957667,0.02377215,-0.04302314,0.003484121,0.020983,0.021597033,-0.001570196,-0.002817571,-0.004109395,NA,NA,NA,NA,NA,NA,NA,NA,NA
UK01,uk,2019,-0.001647068,0.015496694,0.003513417,0.069363906,-0.062237452,0.005952343,-0.014100881,0.005791497,-0.001443195,0.009310599,0.039268844,-0.039509723,0.032648371,-0.001054796,0.005218677,0.005353657,0.004039971,-0.007514502,NA,NA,NA,NA,NA,NA,NA,NA,NA
UK02,uk,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01014531,-0.041030603,-0.063407762,0.041172791,0.013123655,-0.004504733,-0.023920181,-0.004232284,-0.013499429
UK02,uk,2013,0.003968492,-0.094051371,-0.050381143,0.07926282,0.001210618,0.013996898,-0.001597847,0.028376316,0.003383316,0.003968492,-0.094051371,-0.050381143,0.041172791,0.013123655,0.003284627,-0.028897273,0.016472113,-0.026582066,NA,NA,NA,NA,NA,NA,NA,NA,NA
UK02,uk,2014,-0.024589234,-0.022227805,0.004951545,0.006465892,-0.060129745,0.003357021,-0.010701455,-0.002810608,0.003269473,-0.020620742,-0.116279176,-0.045429598,-0.009465487,-0.020520056,-0.016176811,-0.03188369,-0.009921718,-0.021664058,NA,NA,NA,NA,NA,NA,NA,NA,NA
UK02,uk,2015,-0.004274337,0.049874939,0.008600239,-0.010837512,-0.015106092,0.026977022,-0.004001809,0.006340504,0.006828278,-0.024895079,-0.066404237,-0.036829359,-0.04611073,-0.009818416,-0.003270821,-0.019587082,-0.012969803,-0.002365303,NA,NA,NA,NA,NA,NA,NA,NA,NA
UK02,uk,2016,0.04199859,0.003323011,-0.001901521,0.065292433,0.039313613,-0.003086342,-0.003465258,-0.003019365,-0.007782017,0.017103511,-0.063081226,-0.03873088,0.102511278,-0.053834377,-0.00386756,-0.027985232,-0.011214094,-0.019213545,NA,NA,NA,NA,NA,NA,NA,NA,NA
UK02,uk,2017,-0.034726312,0.009572103,-0.029562513,-0.042961048,-0.031892845,0.004677907,-0.010019337,-0.012125128,-0.001724269,-0.017622801,-0.053509123,-0.068293393,0.04598581,-0.072162802,-0.006418835,-0.032371469,-0.017499435,-0.027737065,NA,NA,NA,NA,NA,NA,NA,NA,NA
UK02,uk,2018,0.040416908,-0.006962051,0.004885631,0.07926282,0.001210618,0.013996898,-0.001597847,0.028376316,0.003383316,0.022794107,-0.060471174,-0.063407762,0.041172791,0.013123655,0.003284627,-0.028897273,0.016472113,-0.026582066,NA,NA,NA,NA,NA,NA,NA,NA,NA
UK03,uk,2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.018677491,0.030312674,-0.046767403,0.001378206,-0.028452461,0.014785669,0.014594739,0.014514157,-0.007246851
UK03,uk,2007,-0.03109547,0.006906166,-0.067631081,-0.007771496,-0.024993292,-0.009877225,0.002023133,-0.000102843,-0.009125844,-0.03109547,0.006906166,-0.067631081,0.001378206,-0.028452461,-0.004870439,0.011610713,0.008735181,-0.006044751,NA,NA,NA,NA,NA,NA,NA,NA,NA
UK03,uk,2008,-0.027293965,-0.02203687,0.009233255,-0.045836325,-0.033895649,0.024037243,-0.004492923,0.017807694,-0.008419148,-0.058389435,-0.015130704,-0.058397826,-0.13403218,0.000580209,0.009403522,-0.007324094,0.00118177,-0.011523668,NA,NA,NA,NA,NA,NA,NA,NA,NA
UK03,uk,2009,0.071274558,-0.007323002,0.020615796,0.10259618,0.054322387,-0.005570775,-0.01870197,0.016619626,-0.000906019,0.012885123,-0.022453706,-0.03778203,0.014932963,0.008533633,0.003093778,-0.014069639,0.002600781,0.006898062,NA,NA,NA,NA,NA,NA,NA,NA,NA
UK03,uk,2010,-0.003627468,0.038678443,-0.017499168,-0.031882064,0.025927062,0.015440883,0.005588267,-0.013348115,-0.011847495,0.009257655,0.016224737,-0.055281198,0.015726974,0.001784621,0.005164713,-0.006068069,-0.022255711,0.004095408,NA,NA,NA,NA,NA,NA,NA,NA,NA
UK03,uk,2011,0.017486189,0.04970703,0.041964762,0.03769628,0.000221086,0.029363495,0.009085225,0.034729856,0.004037268,0.026743844,0.065931767,-0.013316436,0.049931823,0.005497138,0.015283925,0.031676402,0.007746255,0.011541787,NA,NA,NA,NA,NA,NA,NA,NA,NA
UK03,uk,2012,-0.019613163,-0.039593364,-0.018628988,-0.02481358,-0.02492485,-0.012532919,-0.019815965,-0.000578886,-0.014539415,0.007130681,0.026338403,-0.031945424,-0.013802975,0.019493507,0.024519735,-0.015466108,-0.000406873,0.012927095,NA,NA,NA,NA,NA,NA,NA,NA,NA
UK03,uk,2013,-0.021167779,0.01874009,-0.014821979,-0.007771496,-0.024993292,-0.009877225,0.002023133,-0.000102843,-0.009125844,-0.014037098,0.045078493,-0.046767403,0.001378206,-0.028452461,-0.004870439,0.011610713,0.008735181,-0.006044751,NA,NA,NA,NA,NA,NA,NA,NA,NA
UK04,uk,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.030081073,0.029256466,0.006607473,0.027286631,0.032292034,0.017242778,0.004559034,0.002933787,-0.003824525
UK04,uk,2014,0.003351384,0.049353975,-0.012737254,0.016421752,-0.011482355,0.004839327,0.000797597,-0.005480435,-0.004813219,0.003351384,0.049353975,-0.012737254,0.027286631,0.032292034,0.004072981,0.000335872,0.001248063,-0.003559605,NA,NA,NA,NA,NA,NA,NA,NA,NA
UK04,uk,2015,-0.010646967,-0.003006862,-0.007933001,-0.012755966,-0.033081856,-0.000336874,-0.006603487,-0.003837118,-0.009338037,-0.007295583,0.046347113,-0.020670255,-0.02931085,0.026469825,-0.000807042,0.003394687,-0.001926124,-0.003139458,NA,NA,NA,NA,NA,NA,NA,NA,NA
UK04,uk,2016,0.006121376,-0.005273453,0.012275558,0.004571438,0.018512644,-0.000747545,-0.005053607,0.00596301,-0.000188911,-0.001174207,0.04107366,-0.008394697,-0.023515955,0.043759011,0.003436777,-0.007650786,0.006064869,-0.005138551,NA,NA,NA,NA,NA,NA,NA,NA,NA
UK04,uk,2017,0.016196548,-0.018897676,0.046358563,0.042318997,-0.004883051,0.001606455,0.003125611,0.006841434,0.003946677,0.015022341,0.022175984,0.037963866,0.036804229,0.020874773,0.01066774,-0.008333557,0.010140048,-0.000790823,NA,NA,NA,NA,NA,NA,NA,NA,NA
UK04,uk,2018,0.001854564,0.030630213,-0.021234241,0.029430651,-0.032470385,0.00142001,-0.001709133,-0.000482936,-0.00394774,0.016876905,0.052806197,0.016729625,0.042146767,0.012492501,-0.001842693,0.003154923,8.19E-05,0.00558931,NA,NA,NA,NA,NA,NA,NA,NA,NA
UK04,uk,2019,0.000229035,0.026316786,-0.010122152,0.016421752,-0.011482355,0.004839327,0.000797597,-0.005480435,-0.004813219,0.01710594,0.079122983,0.006607473,0.027286631,0.032292034,0.004072981,0.000335872,0.001248063,-0.003559605,NA,NA,NA,NA,NA,NA,NA,NA,NA
UK05,uk,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.020970008,0.058237389,0.064027803,0.089832923,-0.008600884,0.027548897,0.040611945,0.013422095,0.018556138
UK05,uk,2003,0.082180815,0.036086147,0.039630497,0.045495097,0.044319718,0.000600941,0.006037608,-0.004272638,0.005251895,0.082180815,0.036086147,0.039630497,0.089832923,-0.008600884,0.01176741,0.019932605,0.010427912,0.009203454,NA,NA,NA,NA,NA,NA,NA,NA,NA
UK05,uk,2004,-0.029404996,0.012883762,-0.0320943,0.004821627,-0.061116377,0.005015232,0.002073786,0.0079074,0.004556661,0.052775819,0.048969909,0.007536197,0.033006061,0.095161736,0.005291012,0.01261072,0.005301557,-0.001532581,NA,NA,NA,NA,NA,NA,NA,NA,NA
UK05,uk,2005,-0.015185112,-0.06161446,-0.012350032,-0.008845034,-0.037873276,-0.008141071,-0.00886273,-0.006708753,-0.011126097,0.037590707,-0.012644551,-0.004813835,0.022735423,0.058714063,-0.006057924,0.002406323,-0.005093123,-0.004995407,NA,NA,NA,NA,NA,NA,NA,NA,NA
UK05,uk,2006,-0.037769052,0.081281755,-0.001181186,-0.061452232,-0.022877677,0.02370207,0.002901869,0.012599362,-0.001779274,-0.000178345,0.068637204,-0.005995021,0.036274536,-0.039154959,0.030516749,5.02E-05,0.003494699,-0.00851738,NA,NA,NA,NA,NA,NA,NA,NA,NA
UK05,uk,2007,-0.040004144,-0.038306154,0.010401692,-0.072210818,-0.015923949,0.000124443,-0.005866164,0.006786597,-0.00291987,-0.040182489,0.03033105,0.004406671,-0.041777795,-0.049237395,0.019636551,0.003088676,0.012009375,-0.012147786,NA,NA,NA,NA,NA,NA,NA,NA,NA
UK05,uk,2008,0.005150217,-0.054800734,0.05610665,-0.01845795,0.031719801,-0.009336218,-0.020107465,0.009576006,-0.004200982,-0.035032272,-0.024469684,0.060513321,-0.083890547,0.006137209,-0.005137108,-0.00994685,0.012522382,1.41E-05,NA,NA,NA,NA,NA,NA,NA,NA,NA
UK05,uk,2009,0.034697666,0.141211978,0.02606354,0.062451183,0.006719379,0.02591333,0.004902218,0.006352783,0.002871406,-0.000334606,0.116742294,0.086576861,-0.007677053,-0.000905724,0.0203604,0.00577688,0.010802572,0.005933062,NA,NA,NA,NA,NA,NA,NA,NA,NA
UK05,uk,2010,0.031167492,0.016968094,-0.022549058,0.045495097,0.044319718,0.000600941,0.006037608,-0.004272638,0.005251895,0.030832886,0.133710388,0.064027803,0.089832923,-0.008600884,0.01176741,0.019932605,0.010427912,0.009203454,NA,NA,NA,NA,NA,NA,NA,NA,NA
UK06,uk,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.004382735,-0.005001514,0.034780621,-0.136212251,-0.042328122,-0.0098738,-0.012704267,-1.27E-06,-0.002356801
UK06,uk,2014,-0.045961516,-0.070667165,-0.068771428,0.010278173,-0.009669366,-0.001741336,0.00317549,-0.005112565,0.001320557,-0.045961516,-0.070667165,-0.068771428,-0.136212251,-0.042328122,0.000496272,-0.008524156,0.002470362,-0.006032647,NA,NA,NA,NA,NA,NA,NA,NA,NA
UK06,uk,2015,-0.010549106,-0.020126673,0.035333288,-0.021115015,-0.01831964,-0.00172061,-0.010167902,0.001562501,-0.00783721,-0.056510622,-0.090793838,-0.03343814,-0.179068425,-0.071459781,-0.008395897,-0.012260657,-0.003603137,-0.011941416,NA,NA,NA,NA,NA,NA,NA,NA,NA
UK06,uk,2016,0.047260893,0.049161711,0.041294412,0.221572764,-0.010379293,0.012077954,0.003093017,0.013961963,0.000535227,-0.009249729,-0.041632127,0.007856272,0.000869057,-0.040203791,0.000512261,-0.006074985,0.003930646,-0.006222778,NA,NA,NA,NA,NA,NA,NA,NA,NA
UK06,uk,2017,-0.002238305,0.002271168,-0.029697412,0.027784891,-0.043961189,-0.005132934,-0.001979148,-0.00727896,-0.004148118,-0.011488034,-0.039360959,-0.02184114,-0.051708069,-0.003802964,-0.007614198,-0.006296427,-0.003306002,-0.009514276,NA,NA,NA,NA,NA,NA,NA,NA,NA
UK06,uk,2018,-0.022030864,0.004380111,0.057955669,-0.029105102,-0.094533045,-0.002578292,0.006571984,0.00679496,0.007311941,-0.033518898,-0.034980848,0.036114529,-0.096052222,-0.083096958,-0.003743867,-0.006286763,0.002048003,-0.003831481,NA,NA,NA,NA,NA,NA,NA,NA,NA
UK06,uk,2019,0.003784316,0.001388749,-0.001333908,0.010278173,-0.009669366,-0.001741336,0.00317549,-0.005112565,0.001320557,-0.029734582,-0.033592099,0.034780621,-0.136212251,-0.042328122,0.000496272,-0.008524156,0.002470362,-0.006032647,NA,NA,NA,NA,NA,NA,NA,NA,NA
UK07,uk,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.015429213,0.017630857,0.00112143,0.111035077,0.011278583,0.014125594,-0.005644179,-0.000490531,-0.001859896
